ID,Student_ID,Start_Date,End_Date,Possible_Credit,Credit_Type,Course_Name,School Year,Term,Status
4832816,240541,29-Feb-24,21-Mar-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,S2,Dropped
4843175,240541,21-Mar-24,3-Apr-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",23-24,S2,Dropped
5560327,240541,5-Sep-24,24-Oct-24,0.5,PE,"Health Education, Virt (Edg)",24-25,Q1,Dropped
5560328,240541,5-Sep-24,29-Oct-24,0.5,LANG,Spanish I-B,24-25,Q1,
5560333,240541,5-Sep-24,26-Oct-24,0.5,SS,"World Hist and Geo, Virt (Edg)-B",24-25,Q1,Dropped
5560332,240541,5-Sep-24,29-Oct-24,0.5,MTH,Geometry-A,24-25,Q1,
5663322,240541,29-Oct-24,16-Jan-25,0.5,LANG,Spanish II-A,24-25,Q2,
5665415,240541,29-Oct-24,19-Nov-24,0.5,MTH,"Geometry, Virt (Edg)-B",24-25,Q2,Dropped
5663320,240541,29-Oct-24,16-Jan-25,0.5,SCI,Next Gen Earth and Space Science-A,24-25,Q2,
5665416,240541,29-Oct-24,16-Nov-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-A",24-25,Q2,Dropped
5691566,240541,18-Nov-24,6-Dec-24,0.5,ELA,"ELA II (Gr 10), Virt (Edg)-B",24-25,Q2,Dropped
5692705,240541,19-Nov-24,9-Dec-24,0.5,MTH,"Algebra II, Virt (Edg)-B",24-25,Q2,Dropped
5707045,240541,6-Dec-24,16-Jan-25,0.5,MTH,"Prob and Stats, Virt (Edg)-A",24-25,Q2,
5710610,240541,9-Dec-24,31-Dec-24,0.5,SCI,"Biology, Virt (Edg)-A",24-25,Q2,Dropped
5730243,240541,31-Dec-24,16-Jan-25,0.5,SCI,"Biology, Virt (Edg)-B",24-25,Q2,
5731212,240541,16-Jan-25,3-Apr-25,0.5,SCI,Next Gen Earth and Space Science-B,24-25,Q3,
5731211,240541,16-Jan-25,3-Apr-25,0.5,LANG,Spanish II-B,24-25,Q3,
5743257,240541,16-Jan-25,3-Apr-25,0.5,SCI,"Next Gen Biology, Virt (Edg)-B",24-25,Q3,
5743258,240541,16-Jan-25,3-Apr-25,0.5,MTH,"Prob and Stats, Virt (Edg)-A",24-25,Q3,
2313899,519474,7-Sep-21,2-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,
2313901,519474,7-Sep-21,2-Feb-22,0.5,SS,U.S. History & Geography-A,21-22,S1,
2313903,519474,7-Sep-21,2-Feb-22,0.5,OTHER,Introduction to Computer Technology-A,21-22,S1,
2313905,519474,7-Sep-21,2-Feb-22,0.5,MTH,Algebra I-A,21-22,S1,
2313908,519474,7-Sep-21,2-Feb-22,0.5,SCI,Next Gen Physical Science-A,21-22,S1,
2313909,519474,7-Sep-21,2-Feb-22,0.5,OTHER,Career Exploration-A,21-22,S1,
2604488,519474,17-Sep-21,2-Feb-22,0.5,OTHER,ESE OG Reading Intervention (9-12)-A,21-22,S1,
2313900,519474,2-Feb-22,28-Jun-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2313902,519474,2-Feb-22,28-Jun-22,0.5,SS,U.S. History & Geography-B,21-22,S2,
2313904,519474,2-Feb-22,28-Jun-22,0.5,OTHER,Introduction to Computer Technology-B,21-22,S2,
2313906,519474,2-Feb-22,28-Jun-22,0.5,MTH,Algebra I-B,21-22,S2,
2312723,519474,2-Feb-22,28-Jun-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2321991,519474,2-Feb-22,28-Jun-22,0.5,OTHER,Health Care Occupations I-B,21-22,S2,
2863915,519474,11-Feb-22,28-Jun-22,0.5,OTHER,ESE OG Reading Intervention (9-12)-A,21-22,S2,
3233772,519474,29-Aug-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3233774,519474,29-Aug-22,9-Sep-22,0.5,OTHER,Sociology of Sports,22-23,S1,Dropped
3233777,519474,29-Aug-22,9-Sep-22,0.5,SCI,Next Gen Biology-A,22-23,S1,Dropped
3234462,519474,29-Aug-22,8-Sep-22,0.5,LANG,Spanish I-A,22-23,S1,Dropped
3234463,519474,29-Aug-22,8-Sep-22,0.5,MTH,Geometry-A,22-23,S1,Dropped
3550874,519474,29-Aug-22,24-Jan-23,0.5,SS,Civics,22-23,S1,
3617392,519474,7-Sep-22,24-Jan-23,0.5,LANG,Spanish I-A,22-23,S1,
3617391,519474,7-Sep-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3626677,519474,9-Sep-22,24-Jan-23,0.5,OTHER,AP Computer Science Principles-A,22-23,S1,
3626678,519474,9-Sep-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3234460,519474,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3842814,519474,24-Jan-23,10-Jun-23,0.5,OTHER,AP Computer Science Principles-B,22-23,S2,
3842813,519474,24-Jan-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
3842815,519474,24-Jan-23,6-Feb-23,0.5,SCI,Next Gen Biology-B,22-23,S2,Dropped
3842817,519474,24-Jan-23,10-Jun-23,0.5,SS,Economics,22-23,S2,
3842816,519474,24-Jan-23,10-Jun-23,0.5,LANG,Spanish I-B,22-23,S2,
3881111,519474,6-Feb-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
4338884,519474,28-Aug-23,22-Jan-24,0.5,OTHER,Introduction to Engineering Design-A,23-24,S1,
4338307,519474,28-Aug-23,22-Jan-24,0.5,SCI,Physics-A,23-24,S1,
4338667,519474,28-Aug-23,22-Jan-24,0.5,LANG,Spanish II-A,23-24,S1,
4338309,519474,28-Aug-23,22-Jan-24,0.5,MTH,Algebra II-A,23-24,S1,
4338662,519474,28-Aug-23,22-Jan-24,0.5,SS,World Hist and Geography-A,23-24,S1,
4338880,519474,28-Aug-23,22-Jan-24,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,
4338911,519474,22-Jan-24,8-Jun-24,0.5,OTHER,Introduction to Engineering Design-B,23-24,S2,
4338668,519474,22-Jan-24,8-Jun-24,0.5,LANG,Spanish II-B,23-24,S2,
4338663,519474,22-Jan-24,8-Jun-24,0.5,SS,World Hist and Geography-B,23-24,S2,
4338308,519474,22-Jan-24,8-Jun-24,0.5,SCI,Physics-B,23-24,S2,
4338881,519474,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts III (Gr 11)-B,23-24,S2,
4338310,519474,22-Jan-24,8-Jun-24,0.5,MTH,Algebra II-B,23-24,S2,
5483549,519474,26-Aug-24,16-Jan-25,0.5,OTHER,Sociology of Sports,24-25,S1,
5193852,519474,26-Aug-24,30-Aug-24,0.5,OTHER,CTE Fin and Fin Mgmt Srv I-A,24-25,S1,Dropped
5193845,519474,26-Aug-24,16-Jan-25,0.5,MTH,Statistics-A,24-25,S1,
5193739,519474,26-Aug-24,16-Jan-25,0.5,PE,Health Education,24-25,S1,
5193843,519474,26-Aug-24,16-Jan-25,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5483548,519474,26-Aug-24,15-Oct-24,0.5,OTHER,AP Psychology-A,24-25,S1,Dropped
5517214,519474,29-Aug-24,5-Sep-24,0.5,OTHER,Study Skills (Gr 9-12)-A *,24-25,S1,Dropped
5555133,519474,5-Sep-24,16-Jan-25,0.5,OTHER,Computer Science Principles-A,24-25,S1,
5655606,519474,15-Oct-24,16-Jan-25,0.5,ART,Drawing / Painting I-A,24-25,S1,
5753356,519474,16-Jan-25,11-Jun-25,0.5,PE,Physical Education,24-25,S2,
5753412,519474,16-Jan-25,11-Jun-25,0.5,ART,Drawing / Painting I-B,24-25,S2,
5753413,519474,16-Jan-25,11-Jun-25,0.5,MTH,Statistics-B,24-25,S2,
5753360,519474,16-Jan-25,11-Jun-25,0.5,OTHER,Computer Science Principles-B,24-25,S2,
5753414,519474,16-Jan-25,11-Jun-25,0.5,OTHER,Sports Marketing,24-25,S2,
5753355,519474,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts IV (Gr 12)-B,24-25,S2,
3636114,987506,12-Sep-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3636267,987506,12-Sep-22,24-Jan-23,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3636273,987506,12-Sep-22,24-Jan-23,0.5,PE,Multicultural Dance-A,22-23,S1,
3636275,987506,12-Sep-22,24-Jan-23,0.5,ART,Drawing / Painting I-A,22-23,S1,
3636269,987506,12-Sep-22,24-Jan-23,0.5,SS,World Hist and Geography-A,22-23,S1,
3636265,987506,12-Sep-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3819148,987506,24-Jan-23,10-Jun-23,0.5,SS,World Hist and Geography-B,22-23,S2,
3821774,987506,24-Jan-23,10-Jun-23,0.5,PE,Multicultural Dance-B,22-23,S2,
3822028,987506,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3820054,987506,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Physical Science-B,22-23,S2,
3819573,987506,24-Jan-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
3825572,987506,24-Jan-23,10-Jun-23,0.5,ART,Drawing / Painting I-B,22-23,S2,
4021491,987506,20-Jun-23,14-Jul-23,0.5,SCI,"Physical Science, Virt (Edg)-B",22-23,YR,
4021490,987506,20-Jun-23,14-Jul-23,0.5,MTH,"Geometry, Virt (Edg)-B",22-23,YR,
4028518,987506,28-Aug-23,18-Sep-23,0.5,MTH,Algebra II-A,23-24,S1,Dropped
4028523,987506,28-Aug-23,2-Nov-23,0.5,OTHER,"Math Test Prep, SAT (Gr 11)",23-24,S1,Dropped
4028520,987506,28-Aug-23,22-Jan-24,0.5,SCI,Next Gen Earth and Space Science-A,23-24,S1,
4028521,987506,28-Aug-23,18-Sep-23,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,Dropped
4028519,987506,28-Aug-23,22-Jan-24,0.5,LANG,Spanish I-A,23-24,S1,
4028524,987506,28-Aug-23,22-Jan-24,0.5,SS,U.S. History & Geography-A,23-24,S1,
4611301,987506,18-Sep-23,22-Jan-24,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,
4611302,987506,18-Sep-23,22-Jan-24,0.5,MTH,Algebra II-A,23-24,S1,
4686324,987506,2-Nov-23,22-Jan-24,0.5,OTHER,Career & Prof. Dev. - DE WCCCD,23-24,S1,
4745468,987506,22-Jan-24,8-Jun-24,0.5,MTH,Algebra II-B,23-24,S2,
4745021,987506,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts III (Gr 11)-B,23-24,S2,
4745787,987506,22-Jan-24,8-Jun-24,0.5,LANG,Spanish I-B,23-24,S2,
4743885,987506,22-Jan-24,8-Jun-24,0.5,SCI,Next Gen Earth and Space Science-B,23-24,S2,
4744245,987506,22-Jan-24,8-Jun-24,0.5,OTHER,Career & Prof. Dev. - DE WCCCD,23-24,S2,
4744178,987506,22-Jan-24,8-Jun-24,0.5,SS,U.S. History & Geography-B,23-24,S2,
4820892,987506,7-Feb-24,8-Jun-24,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",23-24,S2,
4820893,987506,7-Feb-24,4-Jun-24,0.5,MTH,"Algebra I, Virt (Edg)-A",23-24,S2,Dropped
4915952,987506,26-Aug-24,16-Jan-25,0.5,LANG,French I-A,24-25,S1,
4915958,987506,26-Aug-24,16-Jan-25,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
4915961,987506,26-Aug-24,16-Jan-25,0.5,MTH,Algebra II-A,24-25,S1,
4915955,987506,26-Aug-24,16-Jan-25,0.5,MTH,Personal Finance-A,24-25,S1,
4915960,987506,26-Aug-24,16-Jan-25,0.5,PE,Health Education,24-25,S1,
5340810,987506,26-Aug-24,16-Jan-25,0.5,SS,Civics,24-25,S1,
5630522,987506,27-Sep-24,16-Jan-25,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-A",24-25,S1,
5630513,987506,27-Sep-24,16-Jan-25,0.5,MTH,"Algebra I, Virt (Edg)-B",24-25,S1,
5214157,987506,16-Jan-25,11-Jun-25,0.5,MTH,Algebra II-B,24-25,S2,
5202352,987506,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts IV (Gr 12)-B,24-25,S2,
4915953,987506,16-Jan-25,11-Jun-25,0.5,LANG,French I-B,24-25,S2,
4915956,987506,16-Jan-25,11-Jun-25,0.5,MTH,Personal Finance-B,24-25,S2,
5341301,987506,16-Jan-25,11-Jun-25,0.5,SS,Economics,24-25,S2,
5771417,987506,16-Jan-25,11-Jun-25,0.5,SCI,Environmental Science-B,24-25,S2,
5683583,272762,8-Nov-24,16-Jan-25,0.5,OTHER,Leadership-A,24-25,S1,
5683585,272762,8-Nov-24,16-Jan-25,0.5,ELA,English Lang Arts IV (Gr 12)-A,24-25,S1,
5683590,272762,8-Nov-24,10-Jan-25,0.5,LANG,"Spanish I, Virt (Edg)-B",24-25,YR,Dropped
5683589,272762,8-Nov-24,11-Jun-25,0.5,SCI,"Earth Science, Virt (Edg)-A",24-25,YR,
5683581,272762,8-Nov-24,16-Jan-25,0.5,MTH,Statistics-A,24-25,S1,
5683586,272762,8-Nov-24,11-Jun-25,0.5,MTH,"Geometry, Virt (Edg)-B",24-25,YR,
5683588,272762,8-Nov-24,16-Jan-25,0.5,OTHER,Seminar-A,24-25,S1,
5683584,272762,8-Nov-24,16-Jan-25,0.5,SCI,"Earth Science, Virt (Edg)-B",24-25,YR,
5683587,272762,8-Nov-24,11-Jun-25,0.5,SCI,"Next Gen Biology, Virt (Edg)-B",24-25,YR,
5771432,272762,16-Jan-25,11-Jun-25,0.5,LANG,Spanish I-B,24-25,S2,
5750794,272762,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts IV (Gr 12)-B,24-25,S2,
5764574,272762,16-Jan-25,11-Jun-25,0.5,MTH,Statistics-B,24-25,S2,
5750920,272762,16-Jan-25,11-Jun-25,0.5,OTHER,Seminar-B,24-25,S2,
5765945,272762,16-Jan-25,11-Jun-25,0.5,OTHER,Leadership-B,24-25,S2,
3452616,152334,29-Aug-22,7-Sep-22,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,Dropped
3440581,152334,29-Aug-22,7-Sep-22,0.5,OTHER,Computer Science Principles-A,22-23,S1,Dropped
3452426,152334,29-Aug-22,7-Sep-22,0.5,ART,Art Portfolio-A,22-23,S1,Dropped
3433803,152334,29-Aug-22,7-Sep-22,0.5,SS,U.S. History & Geography-A,22-23,S1,Dropped
3434015,152334,29-Aug-22,7-Sep-22,0.5,MTH,Algebra I-A,22-23,S1,Dropped
3434096,152334,29-Aug-22,7-Sep-22,0.5,SCI,Next Gen Physical Science-A,22-23,S1,Dropped
3611224,152334,7-Sep-22,24-Jan-23,0.5,ART,Debate Forensics-A,22-23,S1,
3611200,152334,7-Sep-22,24-Jan-23,0.5,SCI,Next Gen Physical Science-A,22-23,S1,
3611094,152334,7-Sep-22,24-Jan-23,0.5,ART,Art Portfolio-A,22-23,S1,
3611216,152334,8-Sep-22,24-Jan-23,0.5,SS,U.S. History & Geography-A,22-23,S1,
3611085,152334,8-Sep-22,24-Jan-23,0.5,MTH,Algebra I-A,22-23,S1,
3611211,152334,8-Sep-22,24-Jan-23,0.5,OTHER,Career Exploration-A,22-23,S1,
3611087,152334,8-Sep-22,24-Jan-23,0.5,ELA,English Lang Arts I (Gr 9)-A,22-23,S1,
3611086,152334,24-Jan-23,10-Jun-23,0.5,MTH,Algebra I-B,22-23,S2,
3611201,152334,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Physical Science-B,22-23,S2,
3611218,152334,24-Jan-23,10-Jun-23,0.5,SS,U.S. History & Geography-B,22-23,S2,
3611088,152334,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts I (Gr 9)-B,22-23,S2,
3611195,152334,24-Jan-23,10-Jun-23,0.5,ART,Art Portfolio-B,22-23,S2,
3611225,152334,24-Jan-23,10-Jun-23,0.5,ART,Debate Forensics-B,22-23,S2,
3846565,152334,24-Jan-23,10-Jun-23,0.5,OTHER,Career Exploration-B,22-23,S2,
4001387,152334,20-Jun-23,14-Jul-23,0.5,SS,"U.S. Hist & Geo, Virt (Edg)-A",22-23,YR,
4001388,152334,20-Jun-23,14-Jul-23,0.5,MTH,"Algebra I, Virt (Edg)-A",22-23,YR,
4502711,152334,28-Aug-23,22-Jan-24,0.5,MTH,Algebra I-A,23-24,S1,
4423866,152334,28-Aug-23,22-Jan-24,0.5,LANG,Spanish I-A,23-24,S1,
4424006,152334,28-Aug-23,22-Jan-24,0.5,ART,Band I-A,23-24,S1,
4423481,152334,28-Aug-23,22-Jan-24,0.5,ELA,English Lang Arts II (Gr 10)-A,23-24,S1,
4423551,152334,28-Aug-23,22-Jan-24,0.5,MTH,Geometry-A,23-24,S1,
4423761,152334,28-Aug-23,22-Jan-24,0.5,SS,Economics,23-24,S1,
4423621,152334,28-Aug-23,22-Jan-24,0.5,SCI,Next Gen Biology-A,23-24,S1,
4632105,152334,25-Sep-23,8-Jun-24,0.5,SS,"U.S. Hist & Geo, Virt (Edg)-A",23-24,YR,
4502712,152334,22-Jan-24,8-Jun-24,0.5,MTH,Algebra I-B,23-24,S2,
4423586,152334,22-Jan-24,8-Jun-24,0.5,MTH,Geometry-B,23-24,S2,
4423901,152334,22-Jan-24,8-Jun-24,0.5,LANG,Spanish I-B,23-24,S2,
4423656,152334,22-Jan-24,8-Jun-24,0.5,SCI,Next Gen Biology-B,23-24,S2,
4424041,152334,22-Jan-24,8-Jun-24,0.5,ART,Band I-B,23-24,S2,
4423726,152334,22-Jan-24,8-Jun-24,0.5,SS,Civics,23-24,S2,
4423516,152334,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts II (Gr 10)-B,23-24,S2,
4857945,152334,24-Apr-24,8-Jun-24,0.5,ELA,"ELA I (Gr 9), Virt (Edg)-B",23-24,YR,
5314034,152334,6-Sep-24,16-Jan-25,0.5,SCI,Next Gen Earth and Space Science-A,24-25,S1,
5137077,152334,6-Sep-24,16-Jan-25,0.5,PE,Modern Dance I-A,24-25,S1,
5137078,152334,6-Sep-24,16-Jan-25,0.5,ELA,English Lang Arts III (Gr 11)-A,24-25,S1,
5137082,152334,6-Sep-24,16-Jan-25,0.5,PE,Health Education,24-25,S1,
5135020,152334,6-Sep-24,16-Jan-25,0.5,SS,World Hist and Geography-A,24-25,S1,
5135021,152334,6-Sep-24,16-Jan-25,0.5,MTH,Algebra II-A,24-25,S1,
5314036,152334,6-Sep-24,16-Jan-25,0.5,ART,Journalism-A,24-25,S1,
5137079,152334,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts III (Gr 11)-B,24-25,S2,
5137080,152334,16-Jan-25,11-Jun-25,0.5,SS,World Hist and Geography-B,24-25,S2,
5137081,152334,16-Jan-25,11-Jun-25,0.5,MTH,Algebra II-B,24-25,S2,
5135022,152334,16-Jan-25,11-Jun-25,0.5,PE,Physical Education,24-25,S2,
5758659,152334,16-Jan-25,11-Jun-25,0.5,OTHER,Sociology,24-25,S2,
5314035,152334,16-Jan-25,11-Jun-25,0.5,SCI,Next Gen Earth and Space Science-B,24-25,S2,
5313671,152334,16-Jan-25,11-Jun-25,0.5,PE,Modern Dance I-B,24-25,S2,
2560338,567785,11-Sep-21,21-Sep-21,0.5,OTHER,"Acad Success Strategies-A, Virt (Edg)-A",21-22,YR,Dropped
2560339,567785,11-Sep-21,2-Feb-22,0.5,OTHER,Engineering Applications-A,21-22,S1,Dropped
2740079,567785,1-Dec-21,28-Jun-22,0.5,OTHER,Study Skills (Gr 9-12)-A *,21-22,YR,
2740535,567785,2-Dec-21,28-Jun-22,0.5,OTHER,"Acad Success Strategies-A, Virt (Edg)-A",21-22,YR,
4473017,567785,28-Aug-23,22-Jan-24,0.5,OTHER,Study Skills (Gr 9-12)-A *,23-24,S1,
4473019,567785,28-Aug-23,22-Jan-24,0.5,ELA,English Lang Arts I (Gr 9)-A,23-24,S1,
4389752,567785,28-Aug-23,22-Jan-24,0.5,PE,Health Education,23-24,S1,
4389864,567785,28-Aug-23,22-Jan-24,0.5,SS,U.S. History & Geography-A,23-24,S1,
4389584,567785,28-Aug-23,22-Jan-24,0.5,SCI,Next Gen Physical Science-A,23-24,S1,
4389640,567785,28-Aug-23,22-Jan-24,0.5,OTHER,Career Exploration-A,23-24,S1,
4389808,567785,28-Aug-23,22-Jan-24,0.5,MTH,Algebra I-A,23-24,S1,
4473021,567785,22-Jan-24,8-Jun-24,0.5,ELA,English Lang Arts I (Gr 9)-B,23-24,S2,
4473024,567785,22-Jan-24,8-Jun-24,0.5,OTHER,Study Skills (Gr 9-12)-A *,23-24,S2,
4837255,567785,22-Jan-24,22-Jan-24,0.5,OTHER,Intro. to Business - DE WCCCD,23-24,S1,
4389668,567785,22-Jan-24,8-Jun-24,0.5,OTHER,Career Exploration-B,23-24,S2,
4389836,567785,22-Jan-24,8-Jun-24,0.5,MTH,Algebra I-B,23-24,S2,
4389780,567785,22-Jan-24,8-Jun-24,0.5,PE,Physical Education,23-24,S2,
4389612,567785,22-Jan-24,8-Jun-24,0.5,SCI,Next Gen Physical Science-B,23-24,S2,
4389892,567785,22-Jan-24,8-Jun-24,0.5,SS,U.S. History & Geography-B,23-24,S2,
4837256,567785,22-Jan-24,22-Jan-24,0.5,OTHER,Intro. to Comp. Info. Systems - DE WCCCD,23-24,S1,
5137088,567785,26-Aug-24,16-Jan-25,0.5,SS,"Civics, Honors",24-25,S1,
5137089,567785,26-Aug-24,29-Aug-24,0.5,MTH,Geometry-A,24-25,S1,Dropped
5137090,567785,26-Aug-24,16-Jan-25,0.5,SCI,Next Gen Biology-A,24-25,S1,
5135024,567785,26-Aug-24,27-Aug-24,0.5,OTHER,Intro to Advanced Manufacturing-A,24-25,S1,Dropped
5135026,567785,26-Aug-24,16-Jan-25,0.5,ART,Band I-A,24-25,S1,
5135027,567785,26-Aug-24,16-Jan-25,0.5,ELA,English Lang Arts II (Gr 10)-A,24-25,S1,
5418464,567785,26-Aug-24,27-Aug-24,0.5,ART,Visual Arts - Comprehensive-A,24-25,S1,Dropped
5482894,567785,27-Aug-24,16-Jan-25,0.5,OTHER,Exploration in Coding-A,24-25,S1,
5482907,567785,27-Aug-24,29-Aug-24,0.5,ART,Acting-A,24-25,S1,Dropped
5512033,567785,29-Aug-24,7-Sep-24,0.5,OTHER,OG Reading Intervention (Gr 10)-A *,24-25,S1,Dropped
5512035,567785,29-Aug-24,16-Jan-25,0.5,MTH,Geometry-A,24-25,S1,
5566123,567785,9-Sep-24,16-Jan-25,0.5,OTHER,OG Reading Intervention (Gr 9)-A *,24-25,S1,
5701209,567785,2-Dec-24,16-Jan-25,0.5,OTHER,Prin. of Management - DE WCCCD,24-25,S1,
5482896,567785,16-Jan-25,11-Jun-25,0.5,OTHER,Exploration in Coding-B,24-25,S2,
5512036,567785,16-Jan-25,11-Jun-25,0.5,MTH,Geometry-B,24-25,S2,
5137142,567785,16-Jan-25,11-Jun-25,0.5,SCI,Next Gen Biology-B,24-25,S2,
5137086,567785,16-Jan-25,11-Jun-25,0.5,ART,Band I-B,24-25,S2,
5137087,567785,16-Jan-25,11-Jun-25,0.5,ELA,English Lang Arts II (Gr 10)-B,24-25,S2,
5135028,567785,16-Jan-25,11-Jun-25,0.5,SS,"Economics, Honors",24-25,S2,
5566145,567785,16-Jan-25,11-Jun-25,0.5,OTHER,OG Reading Intervention (Gr 9)-B *,24-25,S2,
2047128,556785,7-Sep-21,16-Sep-21,0.5,OTHER,Seminar-A,21-22,S1,Dropped
2047133,556785,7-Sep-21,11-Nov-21,0.5,MTH,Algebra I-A,21-22,S1,Dropped
2047131,556785,7-Sep-21,2-Feb-22,0.5,SCI,Next Gen Physical Science-A,21-22,S1,
2047134,556785,7-Sep-21,2-Feb-22,0.5,ART,Concert Band-A,21-22,S1,
2047129,556785,7-Sep-21,2-Feb-22,0.5,SS,U.S. History & Geography-A,21-22,S1,
2087608,556785,7-Sep-21,16-Sep-21,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,Dropped
2591073,556785,16-Sep-21,11-Nov-21,0.5,OTHER,Seminar-A,21-22,S1,Dropped
2591068,556785,16-Sep-21,11-Nov-21,0.5,ELA,"English Lang Arts I (Gr 9), ESL-A",21-22,S1,Dropped
2720601,556785,11-Nov-21,2-Feb-22,0.5,ELA,English Lang Arts I (Gr 9)-A,21-22,S1,
2720614,556785,11-Nov-21,2-Feb-22,0.5,MTH,Algebra I-A,21-22,S1,
2720626,556785,11-Nov-21,2-Feb-22,0.5,OTHER,Seminar-A,21-22,S1,
2748238,556785,2-Feb-22,8-Feb-22,0.5,OTHER,Seminar-B,21-22,S2,Dropped
2746441,556785,2-Feb-22,28-Jun-22,0.5,ELA,English Lang Arts I (Gr 9)-B,21-22,S2,
2747560,556785,2-Feb-22,28-Jun-22,0.5,MTH,Algebra I-B,21-22,S2,
2749141,556785,2-Feb-22,28-Jun-22,0.5,SCI,Next Gen Physical Science-B,21-22,S2,
2748638,556785,2-Feb-22,28-Jun-22,0.5,ART,Concert Band-B,21-22,S2,
2747176,556785,2-Feb-22,28-Jun-22,0.5,SS,U.S. History & Geography-B,21-22,S2,
2852709,556785,8-Feb-22,28-Jun-22,0.5,OTHER,ESE OG Reading Intervention (9-12)-A,21-22,S2,
3213617,556785,29-Aug-22,24-Jan-23,0.5,OTHER,OG Reading Intervention (Gr 10)-A *,22-23,S1,
3209872,556785,29-Aug-22,24-Jan-23,0.5,ART,Concert Band-A,22-23,S1,
3358487,556785,29-Aug-22,24-Jan-23,0.5,SCI,Next Gen Biology-A,22-23,S1,
3358488,556785,29-Aug-22,24-Jan-23,0.5,ELA,English Lang Arts II (Gr 10)-A,22-23,S1,
3358485,556785,29-Aug-22,24-Jan-23,0.5,MTH,Geometry-A,22-23,S1,
3358486,556785,29-Aug-22,24-Jan-23,0.5,SS,Civics,22-23,S1,
3793057,556785,24-Jan-23,10-Jun-23,0.5,ART,Concert Band-B,22-23,S2,
3775828,556785,24-Jan-23,10-Jun-23,0.5,MTH,Geometry-B,22-23,S2,
3767697,556785,24-Jan-23,10-Jun-23,0.5,ELA,English Lang Arts II (Gr 10)-B,22-23,S2,
3773592,556785,24-Jan-23,10-Jun-23,0.5,SCI,Next Gen Biology-B,22-23,S2,
3779683,556785,24-Jan-23,10-Jun-23,0.5,SS,Economics,22-23,S2,
3793058,556785,24-Jan-23,10-Jun-23,0.5,OTHER,OG Reading Intervention (Gr 10)-B *,22-23,S2,
4029800,556785,28-Aug-23,15-Sep-23,0.5,MTH,Algebra II-A,23-24,S1,Dropped
4029803,556785,28-Aug-23,15-Sep-23,0.5,ELA,English Lang Arts III (Gr 11)-A,23-24,S1,Dropped
4029938,556785,28-Aug-23,15-Sep-23,0.5,SCI,Next Gen Earth and Space Science-A,23-24,S1,Dropped
4029939,556785,28-Aug-23,15-Sep-23,0.5,LANG,Spanish I-A,23-24,S1,Dropped
4029935,556785,28-Aug-23,15-Sep-23,0.5,SS,World Hist and Geography-A,23-24,S1,Dropped
4088942,556785,28-Aug-23,15-Sep-23,0.5,OTHER,OG Reading Intervention (Gr 11)-A *,23-24,S1,Dropped
4623472,556785,21-Sep-23,22-Jan-24,0.5,LANG,Spanish I-A,23-24,S1,
4623473,556785,21-Sep-23,22-Jan-24,0.5,SS,World Hist and Geography-A,23-24,S1,
4623471,556785,21-Sep-23,22-Jan-24,0.5,SCI,Next Gen Earth and Space Science-A,23-24,S1,
